user_id,age,age_group,gender,married,has_children,home_country,total_sessions,recency,total_trips,avg_total_usd_spent,avg_flight_usd_spent,avg_hotel_usd_spent,total_together,total_only_flights,total_only_hotels,booking_rate,total_cancellations,avg_cancellation_rate,avg_flight_discount_percentage,avg_hotel_discount_percentage,avg_dollars_saved_hotel,avg_dollars_saved_per_km,flight_discount_proportion,hotel_discount_proportion,both_discount_proportion,avg_km_flown,page_clicks_rate,average_clicks,avg_bags_checked,avg_hotel_nights,avg_hotel_rooms,avg_seats,hotel_bargain_hunter_index,flight_bargain_hunter_index,customersegment,Perk_Assigned
380434,50.0,45-54,1,1,1,0,8,0.0,3,1759.1133333333332,333.11333333333334,475.3333333333333,3,0,0,0.38,0,0.0,0.08,0.02,0.0,0.01234,0.25,0.13,0.0,1929.34,14.25,14.25,0.33,2.33,1.0,1.0,0.0,0.0002468,4,Free Hotel Meal
380436,44.0,35-44,1,0,0,0,8,132.0,1,707.25,113.25,594.0,1,0,0,0.13,0,0.0,,0.35,9.43,0.0,0.0,0.25,0.0,576.18,13.375,13.375,1.0,4.0,1.0,1.0,0.825125,,1,Exclusive Discounts
380757,46.0,45-54,1,0,1,0,8,0.0,3,1475.5566666666666,165.20666666666668,436.78333333333336,3,0,0,0.38,0,0.0,0.02,0.03,1.81,0.0,0.13,0.25,0.0,1693.18,15.25,15.25,0.33,4.67,1.0,1.0,0.013575,0.0,4,Free Hotel Meal
380874,54.0,45-54,1,1,0,0,8,74.0,3,685.6833333333333,280.0833333333333,135.2,3,0,0,0.38,0,0.0,,0.18,15.05,0.0,0.0,0.38,0.0,1430.34,14.625,14.625,0.67,1.33,1.0,1.0,1.02942,,4,Free Hotel Meal
380949,46.0,45-54,1,0,0,0,8,0.0,5,2227.496,372.896,370.92,4,1,0,0.63,1,0.2,,0.03,5.06,0.0,0.0,0.13,0.0,2040.47,54.0,54.0,0.2,1.8,1.0,1.2,0.019734,,3,Free Checked Bag
381259,21.0,18-24,1,0,1,0,8,177.0,1,787.48,719.48,68.0,1,0,0,0.13,0,0.0,,0.1,0.0,0.0,0.0,0.13,0.0,3816.77,12.125,12.125,1.0,1.0,1.0,1.0,0.0,,4,Free Hotel Meal
381465,34.0,25-34,1,0,0,0,8,0.0,4,3348.9775,87.9775,815.25,2,0,2,0.5,1,0.25,0.04,,0.0,0.0,0.25,0.0,0.0,784.29,30.625,30.625,0.0,9.25,1.25,0.75,,0.0,2,One Free Hotel Night with Flight
382181,36.0,35-44,1,1,0,1,8,30.0,3,1029.68,357.68,224.0,2,1,0,0.38,0,0.0,0.12,,0.0,0.0,0.25,0.0,0.0,2089.94,13.25,13.25,0.67,1.33,0.67,1.0,,0.0,3,Free Checked Bag
382384,57.0,55-64,1,1,0,0,8,183.0,1,228.63,228.63,0.0,1,0,0,0.13,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1239.9,9.375,9.375,1.0,0.0,1.0,1.0,,,4,Free Hotel Meal
382533,18.0,18-24,1,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.13,0.13,0.0,,8.75,8.75,,,,,,,4,Free Hotel Meal
385689,49.0,45-54,1,0,1,0,8,0.0,4,3854.71,309.71,886.25,3,0,1,0.5,0,0.0,0.08,,0.0,0.00953,0.25,0.0,0.0,1940.22,11.5,11.5,0.25,4.0,1.25,1.0,,0.0001906,2,One Free Hotel Night with Flight
386255,32.0,25-34,1,0,1,0,8,122.0,1,0.0,0.0,2144.0,0,0,1,0.13,0,0.0,0.2,0.05,0.0,0.0,0.25,0.13,0.0,,8.0,8.0,,4.0,2.0,,0.0,0.0,1,Exclusive Discounts
386469,17.0,<18,1,0,0,0,9,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.11,0.0,0.0,,10.555555555555555,10.555555555555555,,,,,,,4,Free Hotel Meal
386914,46.0,45-54,1,1,1,1,8,0.0,2,6195.25,5617.45,288.9,1,1,0,0.25,1,0.5,0.05,0.2,12.84,0.0,0.13,0.38,0.0,8776.14,36.75,36.75,4.5,1.0,0.5,5.5,0.97584,0.0,0,Free Cancellation
387282,30.0,25-34,1,0,1,0,8,111.0,1,0.0,0.0,3564.0,0,0,1,0.13,0,0.0,0.35,0.1,49.5,0.0,0.25,0.13,0.0,,10.875,10.875,,4.0,3.0,,0.6435,0.0,1,Exclusive Discounts
387783,54.0,45-54,0,1,1,0,8,44.0,3,2792.7533333333336,143.75333333333333,883.0,1,0,2,0.38,0,0.0,0.15,0.03,0.0,0.0,0.0,0.0,0.13,2296.19,10.875,10.875,0.0,4.67,1.33,0.33,0.0,0.0,2,One Free Hotel Night with Flight
388328,50.0,45-54,1,1,1,1,9,0.0,5,5019.04,248.14,954.18,3,0,2,0.56,0,0.0,0.06,0.05,2.01,0.0,0.22,0.11,0.11,2451.7,15.0,15.0,0.6,4.6,1.0,0.6,0.011055,0.0,2,One Free Hotel Night with Flight
388767,44.0,35-44,1,1,1,0,8,138.0,1,2262.34,372.34,1890.0,1,0,0,0.13,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2119.04,13.0,13.0,1.0,10.0,1.0,1.0,,,4,Free Hotel Meal
388947,40.0,35-44,0,0,0,0,9,111.0,3,1082.7466666666667,398.74666666666667,228.0,2,1,0,0.33,0,0.0,0.2,0.03,0.0,0.01515,0.22,0.0,0.11,2373.17,12.444444444444445,12.444444444444445,0.67,1.33,0.67,1.0,0.0,0.0006666,3,Free Checked Bag
389434,42.0,35-44,1,0,0,0,8,59.0,5,1747.752,436.752,262.2,5,0,0,0.63,1,0.2,0.07,,0.0,0.00878,0.38,0.0,0.0,2398.95,55.5,55.5,0.6,1.6,1.2,1.2,,0.000233548,4,Free Hotel Meal
389662,39.0,35-44,1,0,0,0,8,76.0,3,1025.3533333333332,210.35333333333332,271.6666666666667,2,0,1,0.38,0,0.0,0.15,,0.0,0.00775,0.38,0.0,0.0,1877.97,18.25,18.25,0.67,1.33,1.0,0.67,,0.00044175,4,Free Hotel Meal
389759,33.0,25-34,1,0,1,0,8,20.0,3,3413.5433333333335,1029.5433333333333,794.6666666666666,3,0,0,0.38,0,0.0,0.17,,0.0,0.00734,0.38,0.0,0.0,3955.93,19.5,19.5,0.33,1.67,1.67,1.67,,0.000474164,2,One Free Hotel Night with Flight
390811,41.0,35-44,1,0,0,0,8,0.0,3,1644.34,366.34,426.0,3,0,0,0.38,0,0.0,0.03,,0.0,0.0,0.13,0.0,0.0,2120.37,16.5,16.5,0.67,3.33,1.0,1.0,,0.0,4,Free Hotel Meal
392453,58.0,55-64,1,0,0,0,8,0.0,1,1540.28,374.28,1166.0,1,0,0,0.13,0,0.0,0.15,0.2,0.0,0.00787,0.13,0.13,0.13,2501.86,9.75,9.75,1.0,11.0,1.0,1.0,0.0,0.000153465,1,Exclusive Discounts
395202,26.0,25-34,1,0,0,0,8,0.0,1,0.0,0.0,2964.0,0,0,1,0.13,0,0.0,0.2,,0.0,0.0,0.13,0.0,0.0,,8.875,8.875,,13.0,1.0,,,0.0,4,Free Hotel Meal
395981,52.0,45-54,1,1,0,1,8,0.0,3,1991.6333333333334,592.6333333333333,466.3333333333333,3,0,0,0.38,0,0.0,0.07,,0.0,0.0299,0.13,0.0,0.0,2642.55,12.625,12.625,1.0,1.0,1.33,1.33,,0.00027209,4,Free Hotel Meal
396552,45.0,45-54,1,1,0,1,8,50.0,4,656.2125,206.2125,112.5,4,0,0,0.5,0,0.0,,0.03,0.0,0.0,0.0,0.13,0.0,1557.15,13.625,13.625,0.5,0.75,1.0,1.0,0.0,,4,Free Hotel Meal
399137,54.0,45-54,1,1,0,0,8,0.0,4,6631.8675,207.8675,1606.0,2,0,2,0.5,0,0.0,0.13,,0.0,0.0,0.38,0.0,0.0,2243.84,19.375,19.375,0.5,3.75,1.5,0.5,,0.0,2,One Free Hotel Night with Flight
399218,44.0,35-44,1,1,1,0,8,55.0,2,489.95,243.95,123.0,1,1,0,0.25,0,0.0,0.1,,0.0,0.0,0.13,0.0,0.0,1372.43,15.125,15.125,0.5,1.0,0.5,1.0,,0.0,3,Free Checked Bag
399799,55.0,55-64,1,1,0,1,8,0.0,4,949.3,340.3,152.25,4,0,0,0.5,0,0.0,,0.03,0.0,0.0,0.0,0.13,0.0,2008.79,15.75,15.75,0.5,2.0,1.0,1.0,0.0,,4,Free Hotel Meal
400275,56.0,55-64,1,1,1,0,8,102.0,2,1487.97,435.97,526.0,1,1,0,0.25,0,0.0,0.2,,0.0,0.03138,0.38,0.0,0.0,3204.8,12.375,12.375,0.5,2.0,0.5,1.0,,0.00238488,1,Exclusive Discounts
400582,32.0,25-34,1,1,0,0,8,0.0,4,2705.54,156.54,637.25,3,0,1,0.5,0,0.0,0.03,0.04,0.0,0.00571,0.13,0.13,0.0,1211.3,15.625,15.625,0.0,2.25,1.0,0.75,0.0,2.2269e-05,2,One Free Hotel Night with Flight
400899,45.0,45-54,1,1,0,1,8,0.0,3,2594.0033333333336,364.00333333333333,743.3333333333334,3,0,0,0.38,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1733.12,31.875,31.875,0.67,3.33,1.33,1.33,,,4,Free Hotel Meal
401245,28.0,25-34,1,0,0,0,8,150.0,3,1027.0566666666666,305.0566666666667,240.66666666666666,2,1,0,0.38,0,0.0,0.15,0.05,0.0,0.00679,0.38,0.13,0.0,1798.82,15.0,15.0,0.0,2.0,0.67,1.0,0.0,0.00038703,1,Exclusive Discounts
402332,32.0,25-34,1,0,0,0,8,63.0,2,487.255,383.705,51.775,2,0,0,0.25,0,0.0,0.1,0.05,0.68,0.02184,0.13,0.13,0.13,2140.33,17.125,17.125,0.0,0.5,1.5,1.5,0.00442,0.00028392,4,Free Hotel Meal
402978,52.0,45-54,1,1,0,0,8,33.0,4,2176.63,345.63,457.75,4,0,0,0.5,0,0.0,0.04,,0.0,0.00397,0.13,0.0,0.0,1919.72,14.375,14.375,0.75,3.0,1.0,1.0,,2.0644e-05,4,Free Hotel Meal
403881,44.0,35-44,1,0,0,0,8,0.0,4,2534.9175,742.9175,448.0,4,0,0,0.5,0,0.0,0.14,,0.0,0.0,0.25,0.0,0.0,3121.18,16.625,16.625,0.75,2.5,1.5,1.5,,0.0,2,One Free Hotel Night with Flight
404879,39.0,35-44,1,1,0,0,8,0.0,4,5290.72,261.72,1257.25,3,1,0,0.5,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1279.5,15.875,15.875,0.5,2.5,1.0,1.25,,,3,Free Checked Bag
405305,45.0,45-54,1,1,1,0,9,21.0,3,1820.5333333333333,538.5333333333333,427.3333333333333,3,0,0,0.33,0,0.0,0.07,0.07,0.0,0.0,0.11,0.0,0.11,2908.71,15.444444444444445,15.444444444444445,0.67,1.0,1.33,1.33,0.0,0.0,4,Free Hotel Meal
406210,21.0,18-24,1,0,1,0,8,0.0,2,1921.405,595.405,663.0,2,0,0,0.25,0,0.0,0.2,,0.0,0.0,0.25,0.0,0.0,9470.54,11.625,11.625,0.5,6.5,1.0,1.0,,0.0,4,Free Hotel Meal
407118,52.0,45-54,1,1,0,0,8,0.0,3,4720.616666666667,430.6166666666667,1430.0,3,0,0,0.38,1,0.3333333333333333,,0.05,0.0,0.0,0.0,0.13,0.0,1782.4,14.0,14.0,1.0,15.33,1.33,2.0,0.0,,2,One Free Hotel Night with Flight
407250,37.0,35-44,1,0,0,0,8,0.0,4,1503.6425,478.6425,256.25,3,1,0,0.5,0,0.0,0.09,,0.0,0.0,0.25,0.0,0.0,2888.77,17.875,17.875,0.25,2.25,0.75,1.0,,0.0,3,Free Checked Bag
407275,42.0,35-44,1,0,0,0,8,22.0,4,2600.7375,186.7375,603.5,3,1,0,0.5,0,0.0,0.06,,0.0,0.0,0.13,0.0,0.0,1032.04,15.75,15.75,0.5,3.5,0.75,1.0,,0.0,3,Free Checked Bag
407434,52.0,45-54,1,1,1,1,8,156.0,1,0.0,0.0,3186.0,0,0,1,0.13,0,0.0,0.2,,0.0,0.0,0.25,0.0,0.0,,7.75,7.75,,9.0,2.0,,,0.0,1,Exclusive Discounts
407642,29.0,25-34,1,0,0,1,8,0.0,2,984.885,234.885,375.0,2,0,0,0.25,0,0.0,0.13,,0.0,0.0,0.13,0.0,0.0,1269.28,13.875,13.875,0.0,1.0,1.0,1.0,,0.0,4,Free Hotel Meal
408551,43.0,35-44,1,1,1,0,9,0.0,2,1267.695,323.695,472.0,2,0,0,0.22,0,0.0,0.2,0.05,0.0,0.0,0.33,0.11,0.0,1697.88,10.333333333333334,10.333333333333334,0.5,2.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
409073,42.0,35-44,1,1,0,0,8,0.0,3,1329.1866666666667,526.1866666666666,267.6666666666667,3,0,0,0.38,0,0.0,,,0.0,0.0,0.0,0.0,0.0,3089.75,22.25,22.25,1.0,1.67,1.0,1.0,,,4,Free Hotel Meal
411179,51.0,45-54,1,0,0,0,8,40.0,3,5619.32,206.32,1804.3333333333333,2,0,1,0.38,1,0.3333333333333333,0.1,,0.0,0.0191,0.25,0.0,0.0,1593.42,45.75,45.75,0.33,7.0,1.67,1.0,,0.0004775,2,One Free Hotel Night with Flight
411701,40.0,35-44,1,0,0,1,8,75.0,2,605.135,289.135,158.0,1,0,1,0.25,0,0.0,0.13,0.1,0.0,0.0,0.13,0.13,0.0,3040.98,19.625,19.625,0.5,1.0,1.0,0.5,0.0,0.0,4,Free Hotel Meal
413128,29.0,25-34,1,0,0,1,10,0.0,5,12347.17,293.972,2410.64,4,0,1,0.5,0,0.0,0.06,0.02,2.08,0.03719,0.3,0.1,0.0,1014.53,16.1,16.1,0.2,5.6,1.4,1.2,0.00416,0.00066942,2,One Free Hotel Night with Flight
413340,47.0,45-54,1,1,1,0,8,0.0,3,1273.3533333333332,177.35333333333332,365.3333333333333,1,2,0,0.38,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,987.46,15.0,15.0,0.67,2.67,0.33,1.0,0.0,,3,Free Checked Bag
413418,54.0,45-54,1,0,0,0,8,0.0,3,403.5566666666667,193.55666666666667,70.0,1,1,1,0.38,0,0.0,0.08,0.05,0.0,0.0,0.13,0.13,0.13,1066.04,12.25,12.25,1.0,2.0,1.0,1.0,0.0,0.0,3,Free Checked Bag
413658,51.0,45-54,1,1,1,0,8,0.0,3,2331.27,738.27,531.0,1,1,1,0.38,1,0.3333333333333333,0.05,0.03,0.0,0.0,0.13,0.13,0.0,2662.79,22.5,22.5,1.67,2.0,1.0,2.33,0.0,0.0,3,Free Checked Bag
414128,28.0,25-34,1,0,0,0,9,0.0,4,5333.3125,723.9125,1152.35,3,0,1,0.44,0,0.0,0.01,0.04,6.83,0.0,0.11,0.22,0.0,3412.4,15.11111111111111,15.11111111111111,0.25,2.75,1.5,1.25,0.060104,0.0,2,One Free Hotel Night with Flight
415282,42.0,35-44,1,1,1,0,8,45.0,2,4032.94,1140.94,1446.0,2,0,0,0.25,0,0.0,,0.23,0.0,0.0,0.0,0.38,0.0,2188.99,11.625,11.625,0.0,3.5,2.0,2.0,0.0,,2,One Free Hotel Night with Flight
415381,46.0,45-54,1,1,0,0,8,95.0,3,854.4033333333333,150.40333333333334,234.66666666666666,2,1,0,0.38,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,955.73,13.5,13.5,1.0,1.67,0.67,1.0,0.0,,3,Free Checked Bag
415581,42.0,35-44,1,1,0,0,8,0.0,3,2389.2566666666667,353.25666666666666,678.6666666666666,3,0,0,0.38,0,0.0,0.03,,0.0,0.0,0.13,0.0,0.0,1871.75,14.125,14.125,0.67,5.67,1.0,1.0,,0.0,4,Free Hotel Meal
416319,55.0,55-64,1,1,0,0,8,0.0,2,292.8,73.8,109.5,2,0,0,0.25,0,0.0,0.08,0.08,0.0,0.0,0.0,0.13,0.13,531.73,27.5,27.5,0.5,1.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
416580,44.0,35-44,1,0,0,0,8,17.0,5,1807.07,245.07,312.4,3,1,1,0.63,1,0.2,0.01,0.02,0.0,0.0,0.13,0.13,0.0,1299.73,40.0,40.0,0.2,2.6,1.6,1.0,0.0,0.0,3,Free Checked Bag
417679,37.0,35-44,1,0,0,0,8,0.0,5,2509.652,411.552,419.62,4,1,0,0.63,0,0.0,0.05,0.09,6.65,0.01072,0.0,0.25,0.25,2183.94,17.625,17.625,0.4,2.2,0.8,1.2,0.149625,0.0,3,Free Checked Bag
418329,49.0,45-54,0,0,1,0,8,0.0,3,3023.3633333333332,138.66333333333333,961.5666666666667,3,0,0,0.38,0,0.0,0.1,0.08,45.9,0.0118,0.25,0.13,0.13,834.38,21.125,21.125,0.67,9.0,1.0,1.0,0.47736,0.000295,4,Free Hotel Meal
418488,38.0,35-44,1,1,0,1,8,0.0,4,2551.9,352.9,549.75,4,0,0,0.5,0,0.0,0.11,0.1,0.0,0.0,0.0,0.13,0.25,1990.61,24.625,24.625,0.5,3.25,1.0,1.0,0.0,0.0,4,Free Hotel Meal
418692,39.0,35-44,1,0,0,0,10,0.0,3,3216.2966666666666,882.2966666666666,778.0,3,0,0,0.3,1,0.3333333333333333,0.03,0.1,0.0,0.00033,0.1,0.2,0.1,11892.61,31.2,31.2,0.33,6.67,2.0,2.0,0.0,9.9e-07,0,Free Cancellation
420648,53.0,45-54,1,1,1,0,8,0.0,3,3120.7466666666664,444.74666666666667,892.0,1,1,1,0.38,0,0.0,0.12,,0.0,0.01427,0.38,0.0,0.0,3815.38,11.875,11.875,0.0,3.67,0.67,0.67,,0.000650712,3,Free Checked Bag
420669,51.0,45-54,1,1,1,1,8,23.0,4,2478.9,440.9,509.5,2,1,1,0.5,2,0.5,0.03,,0.0,0.0,0.13,0.0,0.0,3017.28,63.5,63.5,0.75,5.0,1.0,1.25,,0.0,3,Free Checked Bag
421247,42.0,35-44,1,1,1,0,8,0.0,4,1764.2975,177.3975,396.725,4,0,0,0.5,0,0.0,,0.05,7.73,0.0,0.0,0.38,0.0,1047.92,22.375,22.375,0.5,2.0,1.0,1.0,0.14687,,4,Free Hotel Meal
421515,31.0,25-34,1,0,0,1,8,33.0,2,688.6,337.55,175.525,2,0,0,0.25,0,0.0,0.08,0.03,0.74,0.0,0.13,0.13,0.0,1837.77,22.5,22.5,0.5,1.0,1.0,1.0,0.002886,0.0,4,Free Hotel Meal
421666,30.0,25-34,1,0,1,0,8,0.0,2,709.735,564.735,72.5,2,0,0,0.25,1,0.5,0.03,,0.0,0.0,0.13,0.0,0.0,3585.04,46.125,46.125,1.5,1.5,1.5,1.5,,0.0,0,Free Cancellation
421700,41.0,35-44,1,0,1,0,8,0.0,3,3043.64,347.84,898.6,3,0,0,0.38,0,0.0,0.08,0.05,49.28,0.0229,0.25,0.13,0.0,1999.87,17.625,17.625,0.0,5.0,1.33,1.33,0.32032,0.000458,4,Free Hotel Meal
421870,30.0,25-34,0,1,1,0,8,0.0,3,8827.613333333333,7392.616666666667,478.3333333333333,2,1,0,0.38,0,0.0,0.05,0.07,0.0,0.00251,0.25,0.13,0.0,7453.01,16.5,16.5,2.67,1.67,0.67,3.33,0.0,3.1375e-05,3,Free Checked Bag
422066,55.0,55-64,1,1,1,0,8,0.0,4,3316.0425,406.0425,727.5,4,0,0,0.5,0,0.0,0.03,0.04,0.0,0.00244,0.13,0.13,0.0,1725.02,17.75,17.75,1.25,5.0,1.25,1.25,0.0,9.516e-06,2,One Free Hotel Night with Flight
422668,18.0,18-24,1,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.25,0.13,0.0,,12.625,12.625,,,,,,,4,Free Hotel Meal
423042,43.0,35-44,1,0,1,1,8,0.0,6,2427.255,122.455,384.1333333333333,3,1,2,0.75,1,0.16666666666666666,0.04,0.01,3.6,0.0,0.25,0.13,0.0,907.81,31.375,31.375,0.5,3.0,1.0,0.83,0.00468,0.0,2,One Free Hotel Night with Flight
423413,18.0,18-24,1,0,0,0,8,0.0,1,0.0,0.0,10760.0,0,0,1,0.13,0,0.0,0.75,,0.0,0.0,0.38,0.0,0.0,,16.625,16.625,,20.0,2.0,,,0.0,1,Exclusive Discounts
424553,49.0,45-54,1,1,0,0,8,51.0,3,1929.1166666666666,131.11666666666667,599.3333333333334,1,0,2,0.38,0,0.0,0.23,0.1,0.0,0.0,0.25,0.0,0.13,2216.75,27.0,27.0,0.33,5.33,1.0,0.33,0.0,0.0,1,Exclusive Discounts
425632,45.0,45-54,1,1,0,0,8,61.0,3,2576.326666666667,296.32666666666665,760.0,1,1,1,0.38,0,0.0,0.03,0.02,0.0,0.0,0.13,0.13,0.0,2571.66,11.25,11.25,0.33,3.33,0.67,0.67,0.0,0.0,3,Free Checked Bag
425653,20.0,18-24,0,0,1,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.13,0.0,0.0,,12.125,12.125,,,,,,,4,Free Hotel Meal
425953,38.0,35-44,1,1,0,0,8,0.0,4,1368.4325,205.5825,290.7125,4,0,0,0.5,0,0.0,0.04,0.01,3.77,0.01547,0.0,0.0,0.13,793.35,22.625,22.625,0.0,2.0,1.75,1.75,0.0,0.0,4,Free Hotel Meal
425966,56.0,55-64,1,1,0,0,8,133.0,2,1031.335,659.335,186.0,2,0,0,0.25,0,0.0,,,0.0,0.0,0.0,0.0,0.0,3794.31,11.75,11.75,0.5,1.5,1.0,1.0,,,4,Free Hotel Meal
426478,26.0,25-34,1,0,0,1,8,0.0,2,1641.27,677.37,481.95,0,1,1,0.25,1,0.5,0.13,0.08,17.85,0.0,0.13,0.13,0.13,7647.72,18.5,18.5,0.0,4.5,0.5,1.0,0.18564,0.0,0,Free Cancellation
427426,36.0,35-44,1,0,0,0,8,78.0,3,376.8833333333333,242.88333333333333,44.666666666666664,2,1,0,0.38,0,0.0,0.13,0.02,0.0,0.0,0.25,0.13,0.0,1473.52,15.125,15.125,0.33,0.67,0.67,1.0,0.0,0.0,3,Free Checked Bag
427506,55.0,55-64,1,1,1,0,8,0.0,3,1271.8933333333334,289.6933333333333,327.4,3,0,0,0.38,1,0.3333333333333333,0.08,0.03,2.97,0.00265,0.0,0.0,0.13,2118.29,40.5,40.5,1.0,2.0,1.33,1.33,0.0,0.0,4,Free Hotel Meal
428056,37.0,35-44,0,0,0,1,8,0.0,4,2201.3175,594.3175,401.75,3,1,0,0.5,0,0.0,0.11,,0.0,0.0,0.38,0.0,0.0,3180.77,17.375,17.375,0.0,2.25,0.75,1.0,,0.0,3,Free Checked Bag
428552,37.0,35-44,1,1,0,0,8,13.0,2,956.22,346.22,305.0,2,0,0,0.25,0,0.0,0.13,0.05,0.0,0.02127,0.13,0.13,0.0,2173.74,12.75,12.75,0.0,1.5,1.0,1.0,0.0,0.000359463,4,Free Hotel Meal
428858,21.0,18-24,1,0,0,0,8,0.0,3,6387.39,805.39,1860.6666666666667,2,0,1,0.38,1,0.3333333333333333,0.03,,0.0,0.0,0.13,0.0,0.0,11185.38,46.5,46.5,0.33,10.67,1.33,1.0,,0.0,0,Free Cancellation
429345,66.0,65+,0,1,1,0,8,92.0,1,0.0,0.0,714.0,0,0,1,0.13,0,0.0,0.1,0.15,0.0,0.0,0.13,0.25,0.0,,17.0,17.0,,6.0,1.0,,0.0,0.0,1,Exclusive Discounts
429375,34.0,25-34,1,0,0,0,8,0.0,3,1257.6766666666667,504.6766666666667,251.0,2,1,0,0.38,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0,3855.38,33.5,33.5,0.67,1.0,0.67,1.33,,,3,Free Checked Bag
430722,28.0,25-34,0,0,0,0,8,0.0,3,2323.61,294.21,676.4666666666667,3,0,0,0.38,1,0.3333333333333333,0.08,0.02,4.51,0.0043,0.13,0.0,0.13,2241.37,40.75,40.75,0.67,4.33,1.33,1.33,0.0,4.472e-05,4,Free Hotel Meal
431144,51.0,45-54,1,1,0,0,8,33.0,2,1601.91,113.91,744.0,1,0,1,0.25,0,0.0,0.15,0.18,42.0,0.0,0.13,0.13,0.13,1296.96,12.875,12.875,0.0,4.5,1.0,0.5,0.9828,0.0,1,Exclusive Discounts
431337,38.0,35-44,1,0,0,0,8,0.0,3,1861.8866666666668,402.88666666666666,486.3333333333333,3,0,0,0.38,0,0.0,,0.02,0.0,0.0,0.0,0.13,0.0,2405.37,15.625,15.625,1.0,2.0,1.0,1.0,0.0,,4,Free Hotel Meal
431602,37.0,35-44,1,0,0,0,8,0.0,3,1448.6933333333334,860.6933333333334,196.0,2,1,0,0.38,1,0.3333333333333333,0.08,0.03,0.0,0.00451,0.25,0.0,0.13,3841.47,44.875,44.875,1.0,1.0,1.0,1.67,0.0,9.02e-05,3,Free Checked Bag
431746,41.0,35-44,1,0,0,0,8,151.0,1,757.26,550.16,207.1,1,0,0,0.13,0,0.0,,0.15,1.56,0.0,0.0,0.25,0.0,1555.88,9.375,9.375,2.0,1.0,2.0,2.0,0.0585,,1,Exclusive Discounts
431899,44.0,35-44,1,1,0,0,8,45.0,1,1212.59,428.59,784.0,1,0,0,0.13,1,1.0,0.15,,0.0,0.0,0.13,0.0,0.0,2107.95,30.875,30.875,0.0,8.0,2.0,2.0,,0.0,0,Free Cancellation
431912,36.0,35-44,1,0,1,0,8,192.0,1,0.0,295.89,0.0,0,1,0,0.13,0,0.0,0.05,0.2,0.0,0.0,0.13,0.13,0.0,782.98,10.25,10.25,1.0,,,2.0,0.0,0.0,1,Exclusive Discounts
432333,50.0,45-54,1,1,1,0,8,40.0,2,1717.68,257.68,730.0,1,0,1,0.25,0,0.0,,0.18,9.14,0.0,0.0,0.25,0.0,2868.21,15.0,15.0,0.5,4.5,1.0,0.5,0.4113,,4,Free Hotel Meal
432637,37.0,35-44,1,0,1,0,8,116.0,3,1432.9,430.9,334.0,3,0,0,0.38,0,0.0,0.08,0.05,17.25,0.0,0.25,0.13,0.0,2404.94,14.875,14.875,0.33,2.0,1.0,1.0,0.112125,0.0,4,Free Hotel Meal
432941,41.0,35-44,1,0,0,0,8,113.0,4,4096.43,774.43,830.5,3,0,1,0.5,0,0.0,,0.01,0.0,0.0,0.0,0.13,0.0,3420.43,19.5,19.5,0.25,4.75,1.75,1.25,0.0,,2,One Free Hotel Night with Flight
433080,44.0,35-44,1,1,0,0,8,0.0,4,1950.1525,337.5525,403.15,4,0,0,0.5,0,0.0,,0.05,2.68,0.0,0.0,0.25,0.0,1697.93,19.75,19.75,0.75,3.0,1.25,1.25,0.0335,,4,Free Hotel Meal
433339,26.0,25-34,1,0,1,0,8,0.0,2,2257.32,27.32,1115.0,1,0,1,0.25,0,0.0,0.05,0.05,0.0,0.0,0.13,0.13,0.0,339.72,15.625,15.625,0.5,7.0,1.0,0.5,0.0,0.0,4,Free Hotel Meal
433905,26.0,25-34,1,0,0,0,8,111.0,1,0.0,0.0,3920.0,0,0,1,0.13,0,0.0,0.05,,0.0,0.0,0.13,0.0,0.0,,14.125,14.125,,14.0,2.0,,,0.0,2,One Free Hotel Night with Flight
434238,50.0,45-54,1,1,1,0,8,0.0,2,92.46,48.46,22.0,1,1,0,0.25,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,261.68,14.875,14.875,0.5,0.5,0.5,1.0,0.0,,3,Free Checked Bag
434623,35.0,35-44,1,0,0,1,8,0.0,4,2113.155,327.155,446.5,4,0,0,0.5,1,0.25,0.04,0.04,17.14,0.00672,0.13,0.0,0.13,1918.11,51.875,51.875,0.25,2.25,1.25,1.25,0.0,3.4944e-05,4,Free Hotel Meal
435231,30.0,25-34,1,0,0,1,9,0.0,2,942.44,26.44,458.0,1,0,1,0.22,0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.11,320.98,13.777777777777779,13.777777777777779,0.5,4.0,1.0,0.5,0.0,0.0,4,Free Hotel Meal
